Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,118.890000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,110.800000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,131.060000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,185.950000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,164.190000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,145.490000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,249.740000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,50.370000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,102.810000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,110.420000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,114.200000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,116.120000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.390000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.690000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.920000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.060000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,76.920000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,90.690000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,86.310000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,91.240000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,90.640000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,90.880000,I
NGA,2024-01-01,2024-12-31,159,'566,Nigeria,211,'01709.90,Other pulses n.e.c.,5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,91.130000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,56631.200000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,112294.300000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,107696.000000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,159971.000000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,255808.300000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,287028.100000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,278557.600000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,329622.500000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,346490.800000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,442884.800000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,558567.300000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,532671.800000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,468054.200000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,530493.700000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,583010.600000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,531461.800000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,814278.800000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,435140.400000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,518151.000000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,534850.000000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,578896.400000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,607454.000000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,619332.900000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,521514.300000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,428544.400000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,382175.300000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,402368.800000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,455966.200000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,484421.400000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,459123.600000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,505269.700000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5530,Producer Price (LCU/tonne),2023,2023,7021,Annual value,LCU,497759.700000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,56631.200000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,112294.300000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,107696.000000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,159971.000000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,255808.300000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,287028.100000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,278557.600000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,329622.500000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,346490.800000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,442884.800000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,558567.300000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,532671.800000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,468054.200000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,530493.700000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,583010.600000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,531461.800000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,814278.800000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,435140.400000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,518151.000000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,534850.000000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,578896.400000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,607454.000000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,619332.900000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,521514.300000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,428544.400000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,382175.300000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,402368.800000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,455966.200000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,484421.400000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,459123.600000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,505269.700000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2023,2023,7021,Annual value,SLC,497759.700000,I
NGA,2024-01-01,2024-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5531,Producer Price (SLC/tonne),2024,2024,7021,Annual value,SLC,509992.700000,F
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,3273.800000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,5089.200000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,3014.000000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,2606.000000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,3354.800000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,3644.800000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,3374.300000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,3569.700000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,3407.100000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,3981.700000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,4632.400000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,4122.100000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,3522.200000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,4041.100000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,4531.700000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,4224.400000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,6868.900000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,2922.300000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,3447.500000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,3476.200000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,3675.500000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,3861.500000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,3906.200000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,2710.000000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,1690.600000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,1249.800000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,1314.600000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,1485.600000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,1350.100000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,1123.600000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,1186.100000,I
NGA,2023-01-01,2023-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5532,Producer Price (USD/tonne),2023,2023,7021,Annual value,USD,774.700000,I
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,9.560000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,10.830000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,21.470000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,20.590000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,30.580000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,48.900000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,54.870000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,53.250000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,63.010000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,66.230000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,84.660000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,106.770000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,101.820000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,89.470000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,101.410000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,111.450000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,723,'01699,"Other stimulant, spice and aromatic crops, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,101.590000,I
